review_text,label
Amazing food and atmosphere. Specially the hot butter cuttle fish. Is the best I had. The black pepper also good but too much oil pieces instead of meat.,1
Nice and ambiance to chille out..,0
"Exceptionally poor quality seafood.  Prices are on par with mixed grill restaurants around the world; portion sizes are very small, consisting mainly of rice and fried cabbage.

Had I been on familiar turf I would have refused to pay for the meal.  When I expressed my dissatisfaction to the maitre d' I was told the poor quality was my waiters fault(absurd).

This is not a restaurant for those who appreciate good food.  Avoid at all costs.",0
"The hidden place along the gake road towards Dehiwala is quite ideal for friends and family who fancy a good meal facing the sea. The breeze is so romantic that even couples could dine decently and then enjoy a little bit of the beach.

Although you have to use the beach at your own risk, I'd recommend it very much. The restaurant among the trees is also nice. The service is nicer. I found Chinese, Thai and seafood menus where I chose a vegetarian meal. The food was good. The vegetable salad was out of this world.

Many foreigners who love a shisha and a chat along with a nicemeal cones here. Parking is done along the main road yet is safe. Be careful when crossing the railway with kids if you're taking any.",1
"We held a function on Sunday 17/3/2019 for 35 people.  Dinesh and Janeesha were very accommodating even offering to help a few guests over the train tracks due to walkers and mobility issues. So dont let the train tracks stop you from going to this amazing beautiful place.

We were initially hesitant to order the hot buttered cuttlefish as part of our set menu - although both Janeesha and Dinesh urged us to try it as it is their signature dish.  Well ...... we were not disappointed. It truely is the best dish. The buffet and desserts were perfect. The view and wait staff awesome.

Thank you so much for making the celebration a wonderful experience.  Definitely consider Barracuda for a memorable experience of Sri Lanka.

Elaine Leo.
Queensland
Australia",1
Beautiful place but sorry to say service is really poor... Food is ok.. give some training to staff so they will make customers happy..,0
"Quick service and yummy hot butter cuttlefish!
The staff was friendly and it's open 11 am to 11 pm, so coming in at an odd hour in between is no problem. Walked in craving a good hot butter cuttlefish; craving satisfied!!",1
Good place for gathering. Special for nights. Ladies and children also can visit because there is a small beach area. Friendly service and fast service. But one thing i have to say there is no car park and customers should park their vehicles on the road. The issue is there is a guy collecting money saying he is the person who appointed by barracuda for secure of the vehicles. But when we ask a ticket for the parkings he has nothing to show.,1
"Barracuda is an excellent spot for any gathering! Be it family or friends, everyone can enjoy the ambience of a well place spot by the sea. Enjoy some cool shade during the day and a cool night breeze through the mangroves which shelter the property. The food is absolutely amazing; offering a well made Chinese and Thai Menu, the chefs at Barracuda Sea Food & Grill will not disappoint. Well done and keep up the great work Barracuda Team!!!",1
Great food..enjoyed the live music with the sea viewing experience... you can buy your favourite drinks and enjoy it over there.They don't serve hard drinks. Good for group and family.,1
Good place to have a drink. Bites were decent. Didn't like the Chinese esp the rice.went with children and wasn't happy with the service. But for a couple who likes to be left alone and have a quiet dinner I would say pretty good.,0
Unique place and good sea breeze. Perfect for low light lovers. I would give 6 out of 10 for cleanliness and 5 out of 10 for the quality of food. Friendly and flexible staff.,0
Our go-to place for an excellent Thai Red curry. The Thai beef stir fry is also really tasty. The hot butter cuttlefish was really popular amongst our friends. We wish they served alcohol but they do accept bringing bottles.,1
Great atmosphere and service. Like most venues the live music is too loud. Ask for a table as far away from the stage as possible. You can bring your own booze.,1
"Casual dining on the beach. Reasonable food choice. Naturally, sea food is the focus.",1
Fairly good. Prices are moderate. But it seems little when you even buy the largest potion. But the cost you py is still high. Service is not but not fully satisfied.oders take considerable time to deliver but it might be because its crowded. Prior reservations are highly recommended.,1
"Had my daughter's 14th birthday, function was to start at 6, was there by 5 to get the place ready. None of the function hall ACs working only blowing fam air. No managers to talk. Staff says will take 30 mins to cool. 6 pm still no managers AC still blowing hot air. Had to argue and get the function shifted out doors. Dusty and humid again but no alternative. Party about to start at 6.45. All of a sudden no power to Barracuda only. Everyone except barracuda got power. Staff says generator only to kitchen and cashier. Now 8.15 after more than 2 hours party starts. We have booked the BBQ dinner each costing more than 2000/- per person. Staff bring pre prepared meal from kitchen and put chafing dishes. Light a grill for show only on a side. Food stone cold and unpalatable. Manager has been calling from a couple of days earlier and insisting on the full payment before the day of function after earlier saying that once advance is paid the balance can be paid on the day of the function. No stewards around to clear even a plate. Welcome drink comes with the glass only just above half full. It was a really horrible experience and ruined my daughter's special day. Please avoid at all costs they are only interested in money and not quality or service. Managers unresponsive and not the least friendly once money is paid.",0
Nice and quite place to hang around with friends.. Foods are really good..,0
A good place to hangout with friends for a drink. Food is tasty and I prefer sea side for dining. Not sure whether they still have table on the sea shore.,1
Lovey food and drinks. Specially see foods. Can have privet parties. Restaurant set up near the beach.  Tables are set in open sky place. Night time lovely and can have few hard drinks with your buddy's,1
Very good ambience on the beach. BYOB. Tasty food.,1
"3 words bring me here always- Their HOT BUTTER CUTTLEFISH.
Nuff said.  It's pretty much the only thing I ever order from them.  It's the best!!!
Plus the staff there is pretty decent, polite and helpful.",1
"Battered cuttlefish and other seafood were above very good. Pork dish was below average that your Cheff need more learning on how to do Pork.

Crossing the Railway line to enter the Restaurant is pretty dangerous.

I think entier property is built on unauthorised public beach.",1
Ideal for a romantic dinner out for a couple as well as a bunch of buddies to hang out and booze..excellent food..specially the brownie and the nasi,1
"This was my second visit to Barraacuda. Location is just perfect. Love the set up.The staff was absolutely fantastic. The dinner was lovely & helpful. Most of us vising from abroad felt like we're in heaven when we saw the food. The egg hoppers with the sambol & lunu miris was the lottery of the night. Price is not bad given the quality of the food. All in all, a revisit to this place is never a disappointment. Will be paying a visit again for sure.",1
Everything is really good. Food and it's pretty fast. Except that you have to bring your own booze. We crashed the place to have some beer and they had none.. So we ended up going to the station.,1
Good Place to hangout with Friends & Family. Good atmosphere.,1
"Really Nice restaurant near the beach, foods are great delicious.. Good selection including Chinese, sizzling, Thai etc..",1
Nice place chill with friends  in evening.,1
Nice food and but an amazing view. Has a wide variety of choice including Thai. Moderately expensive though but worth it for a night out,0
Wondering place to spend evening time with Beer and Fries.,1
Food auoerb and no words to explain simply superb but price are high but its a nice place for the friends get together,1
I ordered a daquiri and sizzling fries and mashed potatoes. The daquiri was extremely fresh but my mashed potatoes were cold. There was a live band that sang older rock songs. The service was slow but it's a decent place if you aren't in a hurry and want to enjoy a nice view on the beach.,0
This another in raw of beach side restaurants .you can get a mixed feel of jungle and beach with candles .foods and services are good.in busy days you may not be lucky to get those places near beach mainly Saturday .,1
Very good beach side restaurant in Dehiwala beach. Good environment & clean place. Not shaving alcohol beverages but you can bring from out side.  suitable for beach parties and couples. DJ services also available.,1
"Perfect place for relaxation. Enjoy music, walk-in on shore..",1
Food is good. You may have to wait a little bit of time for your food to get prepared. Prices are reasonable and staff are friendly.,1
Very expensive restaurant. The environment is good but food is okay... Maybe good place for local guys to impress local girls but not really worth visiting if you are a tourist.,0
Excellent foods and service.. portions are also worthy,1
My favorite beach restaurant in Colombo. Ideal place to sit back and have dinner while enjoying seas breezes and view. You'll bake to see sunset in most days.,0
"Kinda strange going to a restaurant that encurages BYOB since they no longer ha a liquor license. But the Food was excellent and it's really nice to sit barefoot on the beach and eat. Definetly an experience, just remember to bring your beverages!",1
"No parking, have to park by the side of the main road in the hot sun and pay as well.
It took a very long time to serve the food.
The main course was tasteless.
The mocktail was good.",0
Lovely place next to the beach. I love their food menu. Almost everything in the menu are great.  Somethings are a bit oily. But u can ask for customizations.,1
Good food # good ambience,1
"Great vibes , good food,  always a good time and you gotta love the view by the beach anyday :)",1
Good place for friends to have a beer and chill,1
"I went here during an off-peak hour and they only had one waiter on staff. The so called YAMU review for hot butter cuttle-fish gave me high expectations of this place. The squid was slightly rubbery giving me an impression that it was not fresh (possibly frozen) the batter was on point. However, overall the taste was average. The scary part of this place is the bill. They have so many variations of taxes to the bill and in the end the price ends up to be rather shocking. I mean seriously why not include all the taxes in the price, its not like any of us are exempt from paying them.",0
"Decent crowd.. Reasonable price for food quantity. Even Small portion of rice dishes are sufficient for 3 person... Better to reserve the table prior to visit, specially on Friday evening..",1
"You can find various types of delicious food and many other stuff here. But the crab doesn't worth the price at all. And as I said before a pace is pricy.
There are some liquor policies in this place.",1
Nice place to have chill out with friends. They not provide alcohol. But you can bring your own bottles have fun .Delicious foods and nice sea beach view.,1
"HORRIBLE service . I ordered chcken soup , garlic toast n limit  & amralla juice . Whn ask from service guy he propose Grill fish. First serve soup n after half n our whn inquire thy bought toast . Nt at all bother . Thn bought grill fush in a sizzle . Nt at all VALUE FOR MONEY. Two very thin fish slices n load of vegetables . No point n appetite gone. Whn gv the feed back to service person he didnt even had impression to hear n no even a minor response . Pathetic service",0
Good food and ambience!!,1
Nice place and reasonable price..,0
Great Location right next to the beach. Nice Ambience. Good Food and cocktail. Service is bit slow,1
"We had this outdoor gathering, great atmosphere. Sense the ocean 🌊. The meals and accommodations they provided in finest way. Well served.",1
Normally I go with my family to this place. Preferred for early reservation's. Food taste good. Service is good but bit late when it is crowded. Overall comment is this place is a good place to take your family and to have a good time.,1
Beautiful setting on the beach on a full moon night where we enjoyed the company of friends reunited after many years. The ambience was breathtakingly beautiful and the staff were helpful.,1
"A warm and friendly welcome with fantastic customer service. Always great, tasty food served piping hot- just the way I like it. I would definitely recommend it.",1
Food is good. But outside huts are really hot and they don't have sufficient fans to cater the total floor area. I suffered with my one year old daughter.,0
Lovely place to hang around with friends on a late evening. Good food and ambiance.,1
"Beautiful location, perfect view of the beach and great for sunsets. Food could do with some improvement.",1
Good but not the best,1
"Awesome food, reasonable prices and lovely ambience. The night time ambience is the best. Do be careful when crossing the railway tracks.",1
"These guys have one of the best Hot Butter Cuttlefish .. In general, they have pretty decent food and a lovely environment to chill out. There is a special area for corporate functions too.",1
Poor service. We had to wait in a not at all busy afternoon (there were only 3 tables full) for more than 30 minutes till someone took our order that too after we called out to one of the staff. We asked for a mushroom butter fry appetizer which had more flavouring powders in the batter like someone sprinkeled those flavour packets which come with instant noodles over it.Then the spoon we were given for serving soup was clearly not washed properly. The nightmare didn't end there as last we ordered a seafood combo meal from the grill. The cauliflower was spoilt in the veges they served with it!!! We came out paying 4250/= for waiting too long  and unsanitary food. Needless to say wont be visiting again.,0
"Nice and tasty food, specially the mix grill, staff is friendly but crowded in weekends and Friday night better book before you go.",1
Best thing about barracuda is you don't have to wait long for your food. They're just superfast even if the restuarant is fully packed. And its delicious.,1
Decent place with nice ambiance. More suitable for hangouts and mini get. They don't provide liquor. So you have to bring you own.,1
Do not ever buy barracuda mix Grill.you will receive few bites of chicken pieces and small piece of beef with fried egg and half boil vegetables.its not a grill just a fried. We diliver ed through Uber. Worst meal we had. disappointed!!!!!!!!,0
Friendly service. Recommended,1
Good food and good place to have meet ups with your friends.. opens till very late but food needs to be order by 10.30pm. Vehicles parking can be done on the road.,1
"Average priced place to spend your evening with friends. Seafood items are delicious. I like black peper pork devel among all dishes.
BYOB is fine.",1
Deleacius Food 😋 Friendly Service 👍👍👍,1
Great place on the beach. Serves superior Thai and Chinese food. Nice to be able to walk around the beach until good is ready. No alcohol serves but you are permited to bring.,1
"Carefully check your bill. I got some list of food that I did not order. The service also not impressed. Food taste are average.
This restaurant do not suitable to get average points more than 4 points.",0
The food is tasty. But while ordering the same dish for the second time the portion is very low. When questioned by us the waiters were not able to answer instead somehow tried to cover it up.,0
I was very disappointed on the attitude of staff of Barakuda. Visited yesterday around 10pm with 5 of my friends. There was no person to set up us a table and finally whn did it was 10:20. It was not a busy day but they were so lazy to take an order n finally said the kitchen is close. Specially the Manager in charge who said he was Narmal. I feel people also reducing gradually coz your staff is not customer friendly..we r high spenders n did not want to destroy our moods coz some useless disappointing unprofessional behaviour by ur staff..i will not recommend or visit with my corporate network in future..im sure urll will close down soon,0
Good place to chill and have some thing delicious.. can do reservation. Friendly staff. Near beach,1
"Good food, reasonably priced, nice place to relax and have a decent meal.",1
"Superb atmosphere. And very good food and BYOB Only reason for the four 🌟. The management is really rude, service times and really long. But the view and the atmosphere helps put up with it.",1
"Service was horrible. They didn't have a crowd but yet refused us a table by the beach saying it was too big yet we saw another couple eating at the same big table behind us. Took our business to The Station instead, service was leaps better.",0
"Good beach resturants with choices of sea food dishes..placed on sandy beaches , you can feel thw breeze of sea while tasting a yummy dish of sea food or enjoying a drink with friends.",1
One of the best place in Srilanka where my Wedding reception  memoriable because of this place I visited in 19 February 2015 today is Our 5th Wedding Anniversary.And I am here giving this place 5 Stars and I love the place and their food was delicious deserve hundreds stars from Us 😍,1
Nice place. Bit expensive but worth it in terms of portion size. Dissapointed that they do not take it on themselves to regularly clean the beach infront of of them though.,0
Nice place and nice ambience. However the quality of food and the service has deteriorated overtime. There are many beach front restaurants towards dehiwala that offer value for money service relative to Barracuda.,1
good place to catch-up with friends. food is great. dining under the stars with sound of breaking waves is romantic.,1
"Omg most disgusting place to eat and smoke shisha. I saw a fat ass rat running around and a mangy cat hunting it. Waited 25 mins and asked 6 waiters to have order taken and the place was empty. The drinks are crazy watered down (even  the juices!) The shisha guys have no idea about quality - baccy is dry, they don't maintain the coal (which BTW is the cheap chemical kind) and they charge to replace coal as it dies down instead of having a steady stream of replacements as you smoke. Seriously don't come here - dirty and annoying place to be.",0
Nice food. They have booze too. Tends to be crowded so book your table of you are planing an evening here,1
This place is very good. Foods are delicious. Good place to have meals with family also. Liquor is not available but can bring from outside and consume. Beach is in front.,1
Good place for outdoor dining,1
"Don’t ever go on a Saturday, worst customer service ever, they take more than one hour to deliver a French fries, when call they say no reservations needed, n we go, there is no table, even the menu is very small, few grillers n so.. too loud music, one of d worst places to spend the evening",0
Food is good but very pricey!!!,1
"Good foods,Unreasonable prices ,Some staff not wearing masks.",1
A gem in Colombo. One of the best seafood spots with a great view of the ocean. Live music and the lanterns make you fall in love with food.,1
Beverages are perfect. Some food tastes artificial flavours. New year evening DJ is zero. Its like some audio recording is playing.,1
"Poor service, delaynin serving feel me like not to go again",0
"Good view, you can eat Sri Lankan style BBQ and sea food items. Taste is Not bad at all. Tax seems more for me.",1
I will never come to this place.bad service 🤮🤮🤮,0
"Disappointed
I ordered fresh juice but they refused my order and force to buy a lunch
They not serve only juices
They should serve what I want
I can't eat for them",0
Amazing food. Reasonable prices. And it's right by the beach so no complaints.,1
Great entertainment and food. Good place to grab a beer and chill,1
very nice environment and tasty food. Must try the hot butter cuttlefish dish for sure...,1
"Good place, prices are not little more than average, Tasty food, and you can bring your own alcohol. Overall good place to meet up with a bunch of friends with the beach view..",1
Good food. Hot butter cuttlefish is their signature. A great hangout location but sometimes it's difficult to get hold of a table due to being crowded.,1
Loved the ambiance. Super band and the hot butter cuttlefish was just perfect... My first time to barracuda and will definitely visit again.,1
so relaxing and love the beach view. good for group dining as well for couples. better if you go there at evening because cae enjoy in the beach also.,1
Really good and fresh sea foods with excellent star class service. Can recommend to everyone. Love the beach front dining...,1
Good place and good meal. Great place to have dinner or lunch with beer. Price is also ok.,1
Food was excellent and service was great,1
"The food is pretty decent, service is a bit slow but you can use the time to walk down the beach. Overall place is quite nice. Dishes are a bit expensive but at the end of the day they're worth the price. Make reservations because the place gets pretty crowded.",1
"Food was great
Waiter smells so bad ! Sweat smell everywhere! Waiters should wear deodorant ! I feel like vomiting now.",0
"Food: Excellent Food!
Location: Average. Private beach is a good option
Difficult make loud noises ( Music bands/DJs) because of Nabour complains. Good for Office outings",1
Nice place to have a drink in the evening by the sea. You can bring your liquor and you have to perchase any dishes from here. They offer nice foods.,1
"Food is Excellent, service is decent, my go to place to hang out with friends and colleagues. The experience doubles and sometimes triples when the weather is great with the sea breeze.",1
Great place to enjoy an evening meal. Food is quite good and prices are comparable.  Beware of the train that silently approaches since you have to cross TWO train tracks to get there,1
"good food,reasonable price but some foods not reasonable eg. garlic bread around Rs. 400 and friendly staff.so if your drink you can take from out side.",0
We had come here once and it was a nice experience. So we decided to come back and it was an awful experience. We waited an hour and a half for food and when it came it was the wrong order. Definently not coming back!,0
"Perfect place in own to have a drink peacefully with your loved ones and friends. Safe, ample parking, visiting lovely people and if you are smart you can have a date with preferred one.",1
"Atmosphere, quick service, good food, can bring bottles from out side. Tables on the sands under the trees. Decent crowds. Loved it.",1
Food is good. Charges a reasonable price for meals. Good place for a drink and chill. Can take your own bottles.,1
"Great ambiance, staff is very friendly and helpful. Service is great and timely.  No bar. Food is great with a lot of choice Thai, Chinese, grills n sizzlers",1
Good place to have a quite decent meal. Staff is friendly and advise about dishes. Near the beach location is perfect for a get together.,1
"Good tasty food. Worth the price. Facing wellawatta Beach.
Please be attentive to trains, as you need to cross the rail way",1
One of the best placed we visited during our Sri Lankan vacation. The Thai food was tasting great and the cosy place. However it was only broken by the very near by train tracks.,1
Barracuda is known for its hot butter cuttlefish ( battered cuttlefish with chilliflakes) and its location is ideal with a sea view and option to reserve tables on the private beach. The prices are reasonable and the staff is friendly. Can BYOB with no corkage. Only minus is the safety where it's located opposite railway tracks with no protection.,1
Good food on offer at decent prices. The hot butter cuttlefish is must to have if you're here. Overall a good place to chill.,1
One waiter stole our buddies pack of smoke. Other than that. Fine,0
Food is great!! Friendly staff...,1
Food used to be better. Also ordered a pineapple juice which tasted like a cool ginger tea. The ambiance isn't great as it used to be.,0
"Nice place to enjoy and have a relaxing evening.

However the quality of the food has reduced.
The Grilled Menu is very disappointing now.",0
Nice atmosphere. Bit expensive but food is delicious. Best at night.,1
Very cozy place. Alcohol can be brought from outside  and they get ride of cocage if the bill is above 5thoudand  which is nice. Food is in large portions  and service is very fast,1
"Good food, but they take the 'sizzeling' dishes very seriously :). The food is served on a extrem hot plate which burns everything directly on it",0
We went there for dinner food was good and little expensive. Overall everything was perfect Mt Lavinia beach was good we feel the sea breeze as well.,1
Very relaxing place. Nice music. Service can improve. Food is OK. Fairly expensive.,1
One of the best place to have dinner,1
"Nice place by the beach. Good food & friendly service. Nice set up for group get-togethers. I like the outdoor seating, on the beach.",1
It's a pub rather than a restaurant. Suits for group outings. Staff is friendly and helpful. Right next to the sea on beach. Nice place.,1
The fried crab starter was absolutely mind blowing and the rest of our dishes were perfect. Nice on the beach dinner. An absolute must.,1
"Not bad, Near by beach is great. No need to access restaurant, can visit beach directly. Swimming OK, life savers are there in day time.",0
Good food near beach.. but it's crowded. There I would suggest to make a reservation.  Also no corkage charges in this place.. Good for parties..,1
Wicked palace in colombo staff member called Thushanth was amazing.,1
Good food and good atmosphere. Staff was friendly and helped decide what to order and how much to order. Food was quickly delivered and it was tasty. Highly recommend the place,1
Food was amazing...especially wen accompanied with nice soothing live music and the breeze from the sea...awesome time spent....,1
Lovely foods ....nice location ....,1
Nice place to spend & Good Food,1
Superb place for chill 👌,1
Good food and great service,1
Great place. Great atmosphere. Food was awesome. Worth the time and money. Highly recommended.,1
Staff sort of chases you away when its past 12 even if you are towards beach side.they grab your chairs and say its management decision to remove paying customers after 12. Also had to return battered mushrooms as it was terrible but still brought back a fresh batch with same quality,0
"Good place to hang out with your friends and family. They have a reasonable food menu and the sorrounding with the sea front will make you relax...,",1
Super place to catch up with some friends for a meal and/or a drink. I'll definitely be back!,1
Great food and service. Live Music was good too.,1
Good place. Food is good. Price was high. Service was good,1
The food is good here. Outdoor seating at beach. Indoor also available. Outdoor is the best option for dinner.,1
Good food. Nice staff except the lady who act as a team leader/supervisor or whatever. Overall experience is superb i must say.,1
"customer service is not satisfactory and quality of food is not maintained. even when ordering the same meal, the size of potion varies alot and food is not upto standard either.  expensive for mediocre food.",0
"Do not eat at this restaurant- we ordered crab it was old stale and disgusting, we also ordered a whole fish which we NEVER got.  Its overpriced the service was pitiful.  Go somewhere else.",0
Highly disappointed. Food is not the same as it was before and portions are reduced. Not worth for the money spent. Simply Barracuda is not the place to be anymore,0
This restaurant was told one of the best but doesn't have proper emergency backup generator facilities in an instance  of a power cut.We had to wait about ONE HOUR for the generators to be functioning and for our order to be accepted.Very poor service.I would strongly not recommend anyone to have a meal here.,0
Nice location. Great food. The Fried rice dishes were terrible the second time around. Don't forget to try the Hot battered cuttlefish here.,1
Great ambience. Only had dessert so can't attest for did quality really. Nice liver music!,1
Excellent sea restaurant experience. Outdoor  and indoor seating areas. Parking is available alongside the road. Ideal for gatherings and parties. BE AWARE OF TRAINS.,1
Good place and very next to beach. Best part is you can carry your liquor and order food from there.,1
Very good food with bad service. After finishing the meal took more than one hour to clear it. 0 service and bad attitude of the staff. No eye contact at all.,0
It was a creative and a nice calm place. Food was good. But some were a bit late. But it was a really good experience. Plus loved the view .,1
Good food but poor  hygiene  specifically  table clothes,0
Food is good...they have their own bar if you are going for a drink...good place to hangout with your fiends..,1
A lovely restaurant situated near the beach.  They have delicious foods. The staff is very polite and friendly.,1
Good food but no proper seating plan.,1
"We really enjoyed the time we had up there. Nice place by the sea, food is all good too. Good for a quick night out...",1
"Delicious food, fair corkage. And good customer service",1
Simply a lovely experience along a very clean beach,1
"Fantastic food, fantastic taste and fantastic Customer service in the breathtaking environment. It's an idea place for a person/group to enjoy.",1
Excellent place to have dinner with your family. Live band was played. Sea food dishes are the signature once here.,1
"Good place for a day outing , food is good and people are nice, recommended ...!",1
Worst restaurant ever. The atmosphere is good but the manager and the waiters are rude. Never coming back to this place again.,0
It's a good place to hang out with long missed friends for a drink or a family dinner with the view of the Sea. Under the trees shade which is nice feeling and cool effect even at very Hot days,1
"It's a nice place by the beach to meet up with friends and BYOB. The food is good, but the service is absolutely horrible. They take ages to get you cutlery and ice",1
"Great food , good ambiance the service of the staff could use some improvement.  But great location to just chill and have a drink.",1
Great atmosphere by the beach with a cool live music playing. Super food and friendly services. But packed on weekends,1
Very  nice  place  to hung arround. Next to beach . Delicious  food . Friendly  service.,1
Great foods with great taste. Each dish has its own flavor. The service will be little bit disappointing on busy days.,1
Good place but crowded,1
nice place located on the beach front. nice service but the food is bit on the oily side though.,1
Great place for an evening dinner by the sea....good food...can even rent out their extention for events...good service as well. .be careful crossing the railway track. .,1
Very cheep place! No service. They treated us as very cheep!! Hate that place and i never go there agin.they wasted my time and happy as well.my surprise dinner they wasted! Hate barracuda!,0
Cool place by d sea. Tofu was creamy n like it with fried rice. Felling happy for dining at Barracuda last night.,1
Beautiful restaurant right on the beach in Wellawatha. Good selection of Thai food as well. Life music on some days.,1
Good place. Tasty food. Place is On the beach. No parking. Have to park on road. On road enough parking space available.,1
"Bad welcome,no customer service
Very poor customer communications
Specially need to train staff and also need to train decepline and attitudes",0
Very nice place so much fun .. music is very good,1
We went there my daughter came after 20 years to Sri Lanka and wanted a table out side the guy with the white tee shirt said it was under reservation but no one came till we left he gave other people tables with out reservations my be I was with a batick sarong but I am from the USA will never go there to see the face that nasty guys face complained to the manager I think his name was indika,0
Super tasty food but infrastructure and venue should be renovated,1
"Nice atmosphere, & food is very good. Fast service also.",1
"The food is delicious. The price with service charge, VAT & NBT is a bit high. There was a rat running around on the sand floor.",1
"Nice atmosphere and our table was on the beach, great service and tasty food. Wide variety of dishes to choose from",1
Cosy place near th e beach. Nice sea food and Sri Lankan foods. Ideal place to relax after busy day. Limited parking is the only problem.,1
"Awesome place, great to meet friends and have a family get together alike. The staff has always treated us well 👍🏽",1
Highly recommended.. Awesome food.. Nice staff.. Make sure to order their HBC. The best!,1
"One of the best places I like to go for an evening chill-out, love their food especially their hot butter cuttlefish.",1
Nice and calm place beside the beach... lovely bar and the food is great... specially the BBQ chicken wings..,1
Great place for hang around with friends. Very good and helpful staff.Food is OK,1
"Nice location, tranquil ambience, good seafood, little bit pricey, good place to go for a drink with the mates, also has a bring your booze system.",1
"Its good place but price is soo high..foods and bites..
But location is superb in front of beach nice claim place",1
Foods are very delicious ❤️,1
Best place in Wellawatta for tasty seafood dishes...Their Hot butter Cuttlefish is a must try dish.,1
Beachfront restaurant. Corkage can be negotiated for a minimum spend limit. It's a pity that they close by 11.30pm nowadays.,1
"Nice spot on the beach, food and service is good here, i think you can bring your own alcohol, kids friendly place",1
Nice place by the beach...,1
Nice place to have a dinner.l liked very much.good service and it is busy for weekends.for you go good to have a reservation on weekends,1
Delicious food! I recommend their hot butter cuttlefish! You will not be disappointed once you go there !,1
Fresh juice was expensive but good service overall and good atmosphere. You can bring your own liquor.,1
Excellent place for food. Decent crowd and good for a family outing,1
"Good food, good service, good customer care and good ambiance. Worth the trip!",1
The food is great and have a good vibe during evenings.,1
Great place to go to hangout no booze but you can bring your own but portions are somewhat small though,1
"Place is nice, But what's up with the price of a water bottle. It's too expensive for my liking. anyway everything else is reasonable.",1
Nice place.  No alcohol,1
Good place for sea food...! There is a minimum  bill value if you bring liquor from Outside (as i remember 3500 LKR),0
Great environment and friendly staff. Food was delicious. Nice place to have office outings too.,1
"Great place for a very nice outing with friends, and it's perfect for a dinner by the beach side. The prices are in the expensive range, but worth of thing this place.",1
There food is great..i like it,1
"too much expensive
unreasonable price",0
Great Thai cuisine and good portions of battered cuttlefish and mushrooms. Only BYOB. Decent ambience with the occasional alternative band.,1
"Gorgeous beach, decently priced food and drink, friendly wait staff.",1
"This place is dope , serves awesome sea food & best thing about this place is u can carry Ur own liquor there as they doesn't serve liquor .",1
Good place for candle light dinner. On the beach setup with natural environment. Good are awesome..,1
"Food was fine,got a pineapple drink and its taste not fresh.wait long time to get the bill.",0
"Good service, great food , reasonable prices , great location (if you do not mind the odd train going by) Which was OK by me.Recomend going there if you are near district 6 👍",1
Nice location and nice food. Friendly service.,1
"Excellent beach side place to chill, eat, sip on some cocktails and get some hookah/shisha/ bubbly at day time and even better at night as the crowds pour in.",1
Delicious food. Large portions. Lovely atmosphere. Friendly staff. Totally worth visiting.,1
Service is great. Foods are in good quality and taste. There is nice view of the beach.,1
"Nice place to celebrate your birthday ,lots of people hanging around book a table at earliest. .. Nice food and reasonable",1
"Food is tasty, comparatively expensive. Alcohol is served with time restrictions.",1
Nice atmosphere. Food above average. Ideal for office parties. You got to bring alcohol.,0
Lovely atmosphere. Very shady. Good food. Pleasant service. Decent crowed. Maxcellent...!!!,1
Nice palace 😁 delicious food 😜 perfect place to enjoy with your family and friends 🙂,1
Good restaurant. In beach front. Food menu also good. Great place to chill with friends,1
The ambience is very good. The preparation of food is also very nice.,1
"Nice place with a great beach. They do have a child friendly menu, so a great place to spend some time with your kids.",1
Quite place nice crowd with good food,1
Good restaurant near beach. Foods are so nice. Friendly staff.,1
Beach restaurant with a romantic atmosphere. Variety of food and drinks available. Little bit crowded in evenings.,1
"You need to do a reservation prior, unless it'll be difficult to find a space for you. Good place to have an awesome time at beach...!",1
Beautiful place. Very good food. Very good service. Recommended for all.,1
"Nice view and mouth-watering foods.
Love this place",1
Very nice place to hangout in the evening and of course for dinner with friends or family. Service is bit slow but ambience is great.,1
Beautiful place with good atmosphere!! Beautiful sea view with good quality food and beverages and service!!,1
Food was delicious.,1
Always greeted with a friendly smile and make you feel welcome. The food is quite good overall.,1
Place is good. But some unnecessary rules and expensive,0
Good place for hangout,1
Very poor service food was average nothing Special. Mostly very irresponsible staff. Will not recommend to anyone,0
"Compare to earlier dinner now quality of the food is not up to the standard
And prices for the food is too high
Need to update the customer base
Good luck",0
It's a very good place to relax and have a drink with friends and the menu here is good and affordable,1
"Yes food here is always tasty, I could witness many positive comments, but behind the scene AJINOMOTO plays a big role, are their food really healthy?",0
Best food,1
Good place to spend evening while watching sun go down while having tasty foods & your favorite liquor..,1
"Beautiful place, the ambiance it's very cool, and the food it's excellent.

Perfect for Romantic dinner or business dinner.",1
😍😍😍,1
"Best location best foods, good selective menu , good service...!!!!   Ideal for Dinner. Please do the reservation early.",1
"Nice food, nice ambiance on the beach. Can get a wee bit loud",1
Nice place to go for a few drinks and some food by the beach. Good choice of food. Can be quite crowded sometimes,0
Hot battered cuttle fish is their signature dish. Thai fried rice is also good.,1
This a place which you can bring liquor and have a drink with the sea view. The food is really good.,1
Nice little place for a drink and dining. Sometimes they take waaaaaaàay too long to process an order.,1
They didn't allow us to play our own music. Food is good,0
Good place. Tasty food. You can bring your own liquor as you prefer.,1
"A little pricier than other establishments, but a nice, cosy place with good ambiance.",1
Decent food but more than all since it is by the beach it is a great place to hangout.,1
The food was awesome.. the staff was friendly.. the response time is little late due to crowded situation..luv this place..,1
Very nice place and good service.,1
